,group,numbers
7431,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7432,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
7433,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Potassium')",1
7434,"('BaseExcess', 'SaO2')",1
7435,"('Potassium', 'TroponinI', 'Hct', 'PTT')",1
7436,"('HCO3', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Bilirubin_total')",1
7437,"('HCO3', 'pH', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Fibrinogen')",1
7438,"('HCO3', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Fibrinogen')",1
7439,"('HCO3', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'Fibrinogen')",1
7440,"('HCO3', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7441,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7442,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7443,"('TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7444,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7445,"('HCO3', 'pH', 'SaO2', 'Glucose')",1
7446,"('HCO3', 'pH', 'Glucose', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7447,"('HCO3', 'FiO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'TroponinI', 'Hct', 'PTT', 'Fibrinogen', 'Platelets')",1
7448,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Lactate', 'Hct', 'Hgb', 'PTT', 'Fibrinogen', 'Platelets')",1
7449,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7450,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7451,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Alkalinephos', 'Glucose', 'Lactate', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7452,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Alkalinephos', 'Glucose', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7453,"('AST', 'BUN', 'Alkalinephos', 'Creatinine', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7454,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7455,"('HCO3', 'FiO2', 'pH', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7456,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Fibrinogen', 'Platelets')",1
7457,"('AST', 'BUN', 'Alkalinephos', 'Calcium', 'Creatinine', 'Magnesium', 'Phosphate', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7458,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Lactate', 'Platelets')",1
7459,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Lactate', 'Hct', 'Fibrinogen', 'Platelets')",1
7460,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'AST', 'Alkalinephos', 'Glucose', 'Hct')",1
7461,"('HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'PTT', 'Fibrinogen', 'Platelets')",1
7462,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7463,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7464,"('HCO3', 'FiO2', 'BUN', 'Creatinine')",1
7465,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7466,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7467,"('Alkalinephos', 'Bilirubin_direct', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7468,"('FiO2', 'pH', 'PaCO2', 'SaO2', 'Calcium', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'PTT', 'Platelets')",1
7469,"('FiO2', 'pH', 'SaO2', 'Glucose', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7470,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7471,"('HCO3', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'WBC', 'Platelets')",1
7472,"('FiO2', 'pH', 'PaCO2', 'Lactate', 'Hct', 'PTT', 'Fibrinogen')",1
7473,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'Platelets')",1
7474,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7475,"('BaseExcess', 'pH', 'PaCO2', 'Magnesium', 'Hct', 'PTT', 'Platelets')",1
7476,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Glucose', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7477,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7478,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7479,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct')",1
7480,"('HCO3', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7481,"('HCO3', 'FiO2', 'pH', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
7482,"('BaseExcess', 'pH', 'SaO2', 'Glucose', 'Magnesium', 'Potassium')",1
7483,"('HCO3', 'FiO2', 'pH', 'BUN', 'Chloride', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7484,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium')",1
7485,"('HCO3', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb')",1
7486,"('Glucose', 'Bilirubin_total')",1
7487,"('HCO3', 'BUN', 'Magnesium', 'Phosphate', 'Potassium', 'Hct')",1
7488,"('AST', 'Alkalinephos', 'Calcium', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7489,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Phosphate', 'Potassium', 'Bilirubin_total')",1
7490,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'Alkalinephos', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT')",1
7491,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
7492,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Chloride', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7493,"('BaseExcess', 'pH', 'SaO2', 'Chloride', 'Potassium', 'Hct', 'Hgb', 'WBC')",1
7494,"('BUN', 'Magnesium', 'Hct', 'Hgb', 'WBC')",1
7495,"('BaseExcess', 'FiO2', 'pH', 'SaO2', 'PTT', 'Fibrinogen')",1
7496,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Fibrinogen')",1
7497,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen', 'Platelets')",1
7498,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7499,"('pH', 'SaO2', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7500,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Creatinine', 'Lactate', 'Potassium', 'Bilirubin_total')",1
7501,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Glucose', 'Magnesium', 'Hct', 'Hgb', 'PTT')",1
7502,"('HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Hct', 'Hgb')",1
7503,"('HCO3', 'FiO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Magnesium', 'Hct', 'PTT', 'Platelets')",1
7504,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'Bilirubin_direct', 'Glucose', 'Bilirubin_total', 'Hct', 'Hgb')",1
7505,"('SaO2', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
7506,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'AST', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7507,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct')",1
7508,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'PTT')",1
7509,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'PTT', 'Fibrinogen')",1
7510,"('HCO3', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7511,"('HCO3', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen')",1
7512,"('pH', 'Chloride', 'Glucose', 'Lactate', 'Potassium', 'Hct')",1
7513,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7514,"('BaseExcess', 'FiO2', 'pH', 'SaO2', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
7515,"('pH', 'PaCO2', 'Glucose', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7516,"('Magnesium', 'WBC')",1
7517,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Creatinine', 'Glucose', 'Potassium', 'Hct', 'PTT', 'Platelets')",1
7518,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Magnesium', 'Potassium', 'PTT')",1
7519,"('BaseExcess', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7520,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7521,"('pH', 'PaCO2', 'SaO2', 'BUN', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7522,"('pH', 'BUN', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
7523,"('HCO3', 'pH', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7524,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'Bilirubin_total', 'TroponinI', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7525,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Creatinine', 'Magnesium', 'Phosphate', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7526,"('BaseExcess', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Lactate', 'Magnesium', 'Potassium', 'Platelets')",1
7527,"('HCO3', 'FiO2', 'pH', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'PTT')",1
7528,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'PTT', 'Platelets')",1
7529,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'Magnesium', 'Potassium', 'Hct', 'PTT')",1
7530,"('pH', 'PaCO2', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7531,"('pH', 'PaCO2', 'SaO2', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7532,"('HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Potassium', 'PTT', 'Fibrinogen')",1
7533,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'TroponinI')",1
7534,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Potassium', 'TroponinI', 'Hct', 'PTT', 'Platelets')",1
7535,"('BUN', 'Creatinine', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7536,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Hct', 'Hgb', 'WBC')",1
7537,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Glucose', 'Magnesium', 'Hct', 'Hgb')",1
7538,"('HCO3', 'pH', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Fibrinogen', 'Platelets')",1
7539,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7540,"('pH', 'Calcium', 'Potassium')",1
7541,"('HCO3', 'pH', 'Potassium', 'PTT')",1
7542,"('HCO3', 'Calcium', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'PTT')",1
7543,"('HCO3', 'Chloride', 'Magnesium', 'Phosphate', 'Potassium', 'PTT')",1
7544,"('HCO3', 'SaO2', 'Calcium', 'Potassium', 'PTT')",1
7545,"('HCO3', 'Calcium', 'Magnesium', 'Potassium', 'Hct', 'PTT')",1
7546,"('HCO3', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7547,"('Glucose', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7548,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7549,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Bilirubin_direct', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'PTT', 'Fibrinogen', 'Platelets')",1
7550,"('FiO2', 'pH', 'Calcium', 'Magnesium', 'Phosphate', 'Hct')",1
7551,"('HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7552,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7553,"('HCO3', 'Calcium', 'Chloride', 'Magnesium', 'Potassium')",1
7554,"('FiO2', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7555,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'BUN', 'Alkalinephos', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7556,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct')",1
7557,"('pH', 'SaO2', 'AST', 'Alkalinephos', 'Glucose', 'Potassium')",1
7558,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7559,"('Magnesium', 'Potassium', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Fibrinogen', 'Platelets')",1
7560,"('HCO3', 'pH', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Fibrinogen')",1
7561,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'BUN', 'Calcium', 'Chloride', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'PTT', 'Fibrinogen')",1
7562,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb', 'Fibrinogen')",1
7563,"('BaseExcess', 'HCO3', 'pH', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'PTT', 'Fibrinogen', 'Platelets')",1
7564,"('HCO3', 'FiO2', 'BUN', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'Fibrinogen')",1
7565,"('HCO3', 'pH', 'BUN', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'Hct', 'Hgb')",1
7566,"('FiO2', 'pH', 'PaCO2', 'Glucose', 'Potassium', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7567,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'AST', 'Alkalinephos', 'Glucose', 'Bilirubin_total', 'PTT')",1
7568,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Creatinine', 'Magnesium', 'Potassium', 'Hgb')",1
7569,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Calcium', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Potassium', 'Bilirubin_total', 'Hct', 'Platelets')",1
7570,"('HCO3', 'FiO2', 'AST', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate', 'Potassium', 'PTT', 'Fibrinogen', 'Platelets')",1
7571,"('FiO2', 'AST', 'Alkalinephos', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7572,"('FiO2', 'SaO2', 'Potassium', 'Hct')",1
7573,"('BaseExcess', 'pH', 'PaCO2', 'SaO2', 'AST', 'Alkalinephos', 'Glucose', 'Lactate', 'Bilirubin_total', 'Hct', 'Hgb', 'WBC', 'Platelets')",1
7574,"('HCO3', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'PTT', 'Fibrinogen')",1
7575,"('BaseExcess', 'HCO3', 'FiO2', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Creatinine')",1
7576,"('BaseExcess', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Magnesium', 'Potassium', 'Hct', 'WBC')",1
7577,"('HCO3', 'AST', 'BUN', 'Alkalinephos', 'Chloride', 'Creatinine', 'Magnesium', 'Phosphate', 'Bilirubin_total', 'Hct', 'Hgb', 'PTT', 'WBC', 'Platelets')",1
7578,"('BaseExcess', 'HCO3', 'pH', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Lactate', 'Magnesium', 'Phosphate', 'Potassium', 'Platelets')",1
7579,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'BUN', 'Chloride', 'Glucose', 'Lactate', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
7580,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'Magnesium', 'Hct', 'Hgb', 'WBC')",1
7581,"('HCO3', 'FiO2', 'Chloride', 'Glucose', 'Potassium', 'Platelets')",1
7582,"('BaseExcess', 'pH', 'Glucose', 'Magnesium')",1
7583,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Magnesium', 'Potassium', 'Hct', 'Hgb')",1
7584,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'Chloride', 'Glucose', 'Potassium')",1
7585,"('BaseExcess', 'HCO3', 'pH', 'SaO2', 'Chloride', 'Potassium')",1
7586,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Calcium', 'Chloride', 'Creatinine', 'Glucose', 'Magnesium', 'Phosphate')",1
7587,"('BaseExcess', 'HCO3', 'pH', 'PaCO2', 'SaO2', 'BUN', 'Chloride', 'Glucose', 'Magnesium')",1
7588,"('BaseExcess', 'FiO2', 'pH', 'PaCO2', 'SaO2', 'Magnesium', 'Hct', 'Platelets')",1
